time	latitude	longitude	utm_easting	utm_northing	altitude (m)
23/11/2011 19:53	53.913745	-1.820277	577488.4	5974569.7	294.3
23/11/2011 19:53	53.913789	-1.820354	577483.3	5974574.5	293.1
23/11/2011 19:54	53.913832	-1.8204	577480.2	5974579.2	291.9
23/11/2011 19:54	53.913877	-1.820455	577476.5	5974584.2	290.7
23/11/2011 19:54	53.913925	-1.820504	577473.2	5974589.5	289.5
23/11/2011 19:54	53.913975	-1.820575	577468.4	5974594.9	288.3
23/11/2011 19:54	53.914031	-1.820618	577465.5	5974601.1	286.9
23/11/2011 19:54	53.91408	-1.820545	577470.2	5974606.7	285.3
23/11/2011 19:54	53.914106	-1.820629	577464.6	5974609.5	284.9
23/11/2011 19:54	53.914152	-1.820646	577463.4	5974614.6	283.7
23/11/2011 19:54	53.914194	-1.820673	577461.6	5974619.2	282.5
23/11/2011 19:54	53.914237	-1.82071	577459.1	5974623.9	281.2
23/11/2011 19:55	53.914282	-1.820728	577457.8	5974628.9	279.7
23/11/2011 19:55	53.914335	-1.820768	577455.1	5974634.8	278.1
23/11/2011 19:55	53.914394	-1.820817	577451.7	5974641.3	276.3
23/11/2011 19:55	53.914452	-1.820855	577449.1	5974647.7	274.5
23/11/2011 19:55	53.914503	-1.820867	577448.2	5974653.4	272.9
23/11/2011 19:55	53.914553	-1.820872	577447.8	5974658.9	271.2
23/11/2011 19:55	53.914612	-1.820884	577446.9	5974665.5	269.4
23/11/2011 19:55	53.914659	-1.820892	577446.3	5974670.7	267.9
23/11/2011 19:55	53.914701	-1.820918	577444.5	5974675.3	266.7
23/11/2011 19:55	53.914754	-1.820963	577441.5	5974681.2	265.3
23/11/2011 19:56	53.914803	-1.821011	577438.2	5974686.6	264.1
23/11/2011 19:56	53.914837	-1.821086	577433.2	5974690.3	263.7
23/11/2011 19:56	53.914872	-1.821169	577427.7	5974694.1	263.4
23/11/2011 19:56	53.914928	-1.821265	577421.3	5974700.2	262.7
23/11/2011 19:56	53.914957	-1.821327	577417.2	5974703.4	262.5
23/11/2011 19:56	53.915026	-1.821449	577409.1	5974710.9	261.9
23/11/2011 19:56	53.915062	-1.82152	577404.3	5974714.8	261.5
23/11/2011 19:56	53.915108	-1.821605	577398.7	5974719.9	261
23/11/2011 19:56	53.915145	-1.821651	577395.6	5974723.9	260.3
23/11/2011 19:56	53.915185	-1.821692	577392.8	5974728.3	259.3
23/11/2011 19:56	53.915225	-1.821732	577390.1	5974732.7	258.2
23/11/2011 19:56	53.915267	-1.821778	577387	5974737.4	257.1
23/11/2011 19:56	53.915308	-1.82183	577383.5	5974741.9	256
23/11/2011 19:56	53.91534	-1.821899	577378.9	5974745.4	255.3
23/11/2011 19:56	53.915377	-1.821952	577375.4	5974749.4	254.4
23/11/2011 19:57	53.915459	-1.822005	577371.7	5974758.5	252.2
23/11/2011 19:57	53.915498	-1.822046	577369	5974762.8	251.2
23/11/2011 19:57	53.915543	-1.82208	577366.7	5974767.7	250
23/11/2011 19:57	53.91559	-1.822095	577365.6	5974773	248.7
23/11/2011 19:57	53.915642	-1.822095	577365.5	5974778.7	247.2
23/11/2011 19:57	53.915683	-1.822134	577362.9	5974783.3	246.2
23/11/2011 19:57	53.915738	-1.8222	577358.4	5974789.3	245
23/11/2011 19:57	53.915808	-1.822209	577357.7	5974797.1	243
23/11/2011 19:57	53.915861	-1.822242	577355.4	5974802.9	241.6
23/11/2011 19:57	53.915906	-1.822263	577354	5974807.9	240.2
23/11/2011 19:58	53.915956	-1.822276	577353	5974813.5	238.7
23/11/2011 19:58	53.916014	-1.822283	577352.5	5974819.9	236.8
23/11/2011 19:58	53.91609	-1.822299	577351.3	5974828.4	234.4
23/11/2011 19:58	53.916146	-1.822305	577350.8	5974834.6	232.6
23/11/2011 19:58	53.916243	-1.822278	577352.4	5974845.4	229.3
23/11/2011 19:58	53.916263	-1.822197	577357.6	5974847.7	228.5
23/11/2011 19:58	53.916292	-1.82212	577362.6	5974851	227.5
23/11/2011 19:58	53.916326	-1.822046	577367.4	5974854.9	226.4
23/11/2011 19:59	53.91635	-1.821967	577372.6	5974857.6	225.6
23/11/2011 19:59	53.916392	-1.821853	577380	5974862.4	224.3
23/11/2011 19:59	53.916403	-1.821779	577384.8	5974863.7	224
23/11/2011 19:59	53.916429	-1.821715	577389	5974866.7	223.3
23/11/2011 19:59	53.916476	-1.821721	577388.5	5974871.9	222
23/11/2011 19:59	53.916511	-1.821779	577384.6	5974875.8	221
23/11/2011 19:59	53.916557	-1.821821	577381.8	5974880.8	219.7
23/11/2011 20:00	53.916605	-1.821873	577378.3	5974886.1	218.3
23/11/2011 20:00	53.91665	-1.821936	577374.1	5974891.1	216.8
23/11/2011 20:00	53.916732	-1.822076	577364.7	5974900	214
23/11/2011 20:00	53.916776	-1.82211	577362.4	5974904.9	212.5
23/11/2011 20:00	53.916824	-1.822102	577362.8	5974910.2	211
23/11/2011 20:00	53.916868	-1.822051	577366.1	5974915.2	209.8
23/11/2011 20:00	53.916893	-1.821969	577371.5	5974918.1	209.4
23/11/2011 20:00	53.916918	-1.821865	577378.2	5974920.9	209
23/11/2011 20:00	53.916939	-1.821778	577383.9	5974923.4	208.7
23/11/2011 20:00	53.916956	-1.821701	577388.9	5974925.4	208.5
23/11/2011 20:00	53.916971	-1.821618	577394.4	5974927.1	208.2
23/11/2011 20:01	53.917043	-1.821626	577393.7	5974935.1	206.2
23/11/2011 20:01	53.917048	-1.82154	577399.3	5974935.8	206
23/11/2011 20:01	53.91709	-1.82148	577403.2	5974940.5	204.8
23/11/2011 20:01	53.917098	-1.8214	577408.4	5974941.5	204.6
23/11/2011 20:01	53.917105	-1.821264	577417.4	5974942.4	204.4
23/11/2011 20:01	53.917128	-1.821197	577421.7	5974945	203.8
23/11/2011 20:01	53.917144	-1.821123	577426.5	5974946.9	203.3
23/11/2011 20:01	53.917181	-1.821051	577431.2	5974951.1	202.4
23/11/2011 20:01	53.917219	-1.821004	577434.2	5974955.4	201.4
23/11/2011 20:01	53.917251	-1.820938	577438.5	5974959	200.5
23/11/2011 20:01	53.917277	-1.820794	577447.9	5974962.1	199.9
23/11/2011 20:02	53.917283	-1.820702	577453.9	5974962.8	199.9
23/11/2011 20:02	53.917315	-1.820634	577458.3	5974966.5	199.1
23/11/2011 20:02	53.917341	-1.820571	577462.4	5974969.4	198.6
23/11/2011 20:02	53.91735	-1.820473	577468.9	5974970.5	198.5
23/11/2011 20:02	53.917348	-1.820377	577475.2	5974970.4	198.7
23/11/2011 20:02	53.917331	-1.820292	577480.8	5974968.6	199.2
23/11/2011 20:02	53.91731	-1.820224	577485.3	5974966.4	199.8
23/11/2011 20:02	53.917284	-1.820146	577490.5	5974963.5	200.5
23/11/2011 20:02	53.917253	-1.820084	577494.6	5974960.2	201.3
23/11/2011 20:02	53.917213	-1.820025	577498.5	5974955.8	202.2
23/11/2011 20:02	53.917185	-1.819965	577502.5	5974952.7	202.9
23/11/2011 20:03	53.917172	-1.819892	577507.3	5974951.4	203.4
23/11/2011 20:03	53.917133	-1.819836	577511.1	5974947.1	204.3
23/11/2011 20:04	53.917087	-1.819853	577510.1	5974941.9	205.3
23/11/2011 20:04	53.917038	-1.819901	577507	5974936.4	206.2
23/11/2011 20:04	53.917007	-1.819719	577519	5974933.2	207.3
23/11/2011 20:04	53.917056	-1.819658	577522.9	5974938.7	206.4
23/11/2011 20:04	53.917102	-1.81963	577524.7	5974943.9	205.5
23/11/2011 20:04	53.91715	-1.819606	577526.2	5974949.2	204.6
23/11/2011 20:04	53.917214	-1.819583	577527.6	5974956.4	203.3
23/11/2011 20:05	53.917183	-1.819523	577531.6	5974953	204.1
23/11/2011 20:05	53.91717	-1.819431	577537.6	5974951.6	204.6
23/11/2011 20:05	53.91716	-1.819357	577542.5	5974950.6	205
23/11/2011 20:05	53.917154	-1.819281	577547.5	5974950	205.3
23/11/2011 20:05	53.917153	-1.819171	577554.7	5974950	205.7
23/11/2011 20:05	53.917175	-1.819089	577560.1	5974952.6	205.4
23/11/2011 20:05	53.917189	-1.819014	577565	5974954.2	205.3
23/11/2011 20:05	53.917209	-1.818936	577570.1	5974956.5	205.1
23/11/2011 20:05	53.917238	-1.818854	577575.4	5974959.8	204.8
23/11/2011 20:05	53.917276	-1.818711	577584.7	5974964.2	204.4
23/11/2011 20:06	53.917303	-1.818641	577589.3	5974967.3	204
23/11/2011 20:06	53.917334	-1.818571	577593.8	5974970.8	203.6
23/11/2011 20:06	53.917368	-1.818431	577602.9	5974974.8	203.3
23/11/2011 20:06	53.917411	-1.818381	577606.1	5974979.6	202.6
23/11/2011 20:06	53.917474	-1.818272	577613.2	5974986.7	201.5
23/11/2011 20:06	53.917495	-1.818202	577617.7	5974989.1	201.1
23/11/2011 20:06	53.917502	-1.818115	577623.4	5974990	201
23/11/2011 20:06	53.917519	-1.818027	577629.2	5974992	200.6
23/11/2011 20:06	53.917543	-1.817934	577635.2	5974994.8	200.1
23/11/2011 20:06	53.91757	-1.817847	577640.9	5974997.9	199.5
23/11/2011 20:06	53.917591	-1.817777	577645.5	5975000.3	199.1
23/11/2011 20:06	53.917604	-1.817698	577650.6	5975001.8	198.8
23/11/2011 20:06	53.917609	-1.817621	577655.7	5975002.5	198.8
23/11/2011 20:07	53.917619	-1.817538	577661.1	5975003.7	198.6
23/11/2011 20:07	53.917617	-1.81746	577666.2	5975003.5	198.6
23/11/2011 20:07	53.917625	-1.817385	577671.2	5975004.5	198.4
23/11/2011 20:08	53.917625	-1.817296	577677	5975004.6	198.4
23/11/2011 20:08	53.917624	-1.817206	577682.9	5975004.6	198.4
23/11/2011 20:08	53.917633	-1.817117	577688.7	5975005.7	198.1
23/11/2011 20:08	53.91764	-1.817029	577694.5	5975006.6	198
23/11/2011 20:08	53.917635	-1.81694	577700.4	5975006.1	198
23/11/2011 20:08	53.917632	-1.816852	577706.1	5975005.9	198.1
23/11/2011 20:08	53.917639	-1.816776	577711.1	5975006.7	197.9
23/11/2011 20:08	53.917611	-1.81671	577715.5	5975003.7	198.5
23/11/2011 20:09	53.917584	-1.816643	577720	5975000.8	199.1
23/11/2011 20:09	53.917572	-1.816555	577725.8	5974999.5	199.3
23/11/2011 20:09	53.91756	-1.816472	577731.2	5974998.3	199.6
23/11/2011 20:09	53.917565	-1.816393	577736.4	5974998.9	199.5
23/11/2011 20:09	53.917569	-1.816308	577742	5974999.5	199.4
23/11/2011 20:09	53.917571	-1.816224	577747.5	5974999.8	199.3
23/11/2011 20:09	53.917563	-1.816131	577753.6	5974999	199.5
23/11/2011 20:09	53.917531	-1.816074	577757.4	5974995.5	200.2
23/11/2011 20:10	53.917519	-1.815999	577762.4	5974994.2	200.5
23/11/2011 20:10	53.917497	-1.815932	577766.8	5974991.9	201.1
23/11/2011 20:10	53.917483	-1.815849	577772.3	5974990.4	201.3
23/11/2011 20:10	53.917477	-1.815747	577779	5974989.8	201.7
23/11/2011 20:10	53.917463	-1.815657	577784.9	5974988.4	202.2
23/11/2011 20:10	53.917478	-1.815581	577789.9	5974990.1	202
23/11/2011 20:10	53.917495	-1.815509	577794.6	5974992.1	201.9
23/11/2011 20:10	53.917515	-1.815433	577799.6	5974994.4	201.6
23/11/2011 20:10	53.917523	-1.815352	577804.9	5974995.4	201.5
23/11/2011 20:10	53.917548	-1.815285	577809.2	5974998.2	201
23/11/2011 20:11	53.917593	-1.815269	577810.2	5975003.3	199.8
23/11/2011 20:11	53.917627	-1.815154	577817.7	5975007.2	199.1
23/11/2011 20:11	53.917656	-1.815092	577821.7	5975010.5	198.3
23/11/2011 20:11	53.917687	-1.815033	577825.5	5975014	197.6
23/11/2011 20:11	53.917724	-1.814973	577829.4	5975018.2	196.6
23/11/2011 20:12	53.917743	-1.814902	577834	5975020.4	196
23/11/2011 20:12	53.917784	-1.814867	577836.2	5975025	194.9
23/11/2011 20:12	53.917767	-1.814793	577841.1	5975023.1	195.4
23/11/2011 20:12	53.917818	-1.814791	577841.2	5975028.8	193.9
23/11/2011 20:12	53.917827	-1.814705	577846.8	5975029.9	193.7
23/11/2011 20:12	53.917831	-1.814623	577852.2	5975030.4	193.6
23/11/2011 20:12	53.917832	-1.814537	577857.8	5975030.7	193.7
23/11/2011 20:13	53.917821	-1.814461	577862.8	5975029.5	194
23/11/2011 20:13	53.91785	-1.8144	577866.8	5975032.8	193.2
23/11/2011 20:13	53.917873	-1.814333	577871.1	5975035.4	192.6
23/11/2011 20:13	53.91792	-1.814261	577875.8	5975040.7	191.4
23/11/2011 20:14	53.917868	-1.814254	577876.3	5975035	192.8
23/11/2011 20:14	53.917836	-1.814191	577880.5	5975031.5	193.7
23/11/2011 20:14	53.917848	-1.814109	577885.9	5975032.9	193.5
23/11/2011 20:15	53.917863	-1.814037	577890.6	5975034.7	193.1
23/11/2011 20:15	53.917839	-1.81397	577895	5975032.1	193.8
23/11/2011 20:15	53.917818	-1.8139	577899.7	5975029.8	194.5
23/11/2011 20:15	53.917799	-1.813828	577904.4	5975027.8	195
23/11/2011 20:15	53.917786	-1.813746	577909.8	5975026.4	195.5
23/11/2011 20:16	53.91778	-1.813653	577916	5975025.8	195.7
23/11/2011 20:16	53.917804	-1.813587	577920.2	5975028.6	195.1
23/11/2011 20:16	53.917826	-1.813484	577927	5975031.1	194.6
23/11/2011 20:16	53.917884	-1.81339	577933	5975037.7	193.3
23/11/2011 20:16	53.917914	-1.813325	577937.3	5975041.1	192.6
23/11/2011 20:16	53.91796	-1.813289	577939.5	5975046.3	191.4
23/11/2011 20:16	53.918004	-1.81326	577941.4	5975051.2	190.3
23/11/2011 20:16	53.918017	-1.813185	577946.3	5975052.7	189.9
23/11/2011 20:17	53.918015	-1.813104	577951.6	5975052.6	190
23/11/2011 20:17	53.918011	-1.812998	577958.5	5975052.3	190.1
23/11/2011 20:17	53.918022	-1.812911	577964.2	5975053.6	189.8
23/11/2011 20:17	53.918027	-1.812831	577969.5	5975054.2	189.7
23/11/2011 20:17	53.918014	-1.812741	577975.4	5975052.9	189.9
23/11/2011 20:17	53.918001	-1.812654	577981.2	5975051.5	190.2
23/11/2011 20:17	53.917988	-1.812574	577986.4	5975050.2	190.5
23/11/2011 20:17	53.91798	-1.812475	577993	5975049.4	190.5
23/11/2011 20:17	53.917982	-1.812384	577998.9	5975049.7	190.2
23/11/2011 20:17	53.918014	-1.812328	578002.5	5975053.3	189.3
23/11/2011 20:17	53.918025	-1.812228	578009.1	5975054.7	188.7
23/11/2011 20:18	53.918005	-1.812154	578014	5975052.5	188.8
23/11/2011 20:18	53.918014	-1.812065	578019.8	5975053.6	188.3
23/11/2011 20:18	53.918039	-1.811992	578024.6	5975056.5	187.5
23/11/2011 20:18	53.918067	-1.811914	578029.6	5975059.7	186.6
23/11/2011 20:18	53.918078	-1.811811	578036.4	5975061	186
23/11/2011 20:18	53.918075	-1.811734	578041.4	5975060.8	185.8
23/11/2011 20:18	53.918055	-1.811645	578047.3	5975058.6	185.9
23/11/2011 20:18	53.918045	-1.811557	578053.1	5975057.6	185.6
23/11/2011 20:18	53.918022	-1.811483	578058	5975055.2	185.7
23/11/2011 20:18	53.917988	-1.811405	578063.2	5975051.5	186
23/11/2011 20:19	53.917977	-1.81132	578068.8	5975050.3	185.8
23/11/2011 20:19	53.917968	-1.811224	578075.1	5975049.4	185.5
23/11/2011 20:19	53.917962	-1.811133	578081.1	5975048.9	185.1
23/11/2011 20:19	53.917963	-1.811055	578086.2	5975049.1	184.7
23/11/2011 20:19	53.917957	-1.810978	578091.3	5975048.5	184.4
23/11/2011 20:19	53.917927	-1.810903	578096.3	5975045.2	184.6
23/11/2011 20:19	53.917895	-1.810848	578100	5975041.7	185.1
23/11/2011 20:19	53.91786	-1.810778	578104.6	5975037.9	185.9
23/11/2011 20:19	53.917832	-1.810718	578108.6	5975034.9	186.7
23/11/2011 20:19	53.917804	-1.810632	578114.3	5975031.8	187.6
23/11/2011 20:20	53.917823	-1.810561	578118.9	5975034	187.4
23/11/2011 20:20	53.917919	-1.810624	578114.6	5975044.6	184.9
23/11/2011 20:20	53.917909	-1.810727	578107.9	5975043.4	184.9
23/11/2011 20:21	53.917866	-1.810693	578110.2	5975038.7	186
23/11/2011 20:21	53.917844	-1.810766	578105.4	5975036.1	186.3
23/11/2011 20:21	53.917863	-1.810836	578100.8	5975038.2	185.7
23/11/2011 20:21	53.917882	-1.810911	578095.8	5975040.2	185.7
23/11/2011 20:21	53.917908	-1.810999	578090	5975043	185.6
23/11/2011 20:21	53.917926	-1.811088	578084.1	5975044.9	185.7
23/11/2011 20:21	53.917922	-1.811168	578078.9	5975044.4	186.2
23/11/2011 20:21	53.917917	-1.811257	578073.1	5975043.7	186.8
23/11/2011 20:21	53.917923	-1.811339	578067.7	5975044.3	187.1
23/11/2011 20:21	53.917913	-1.811425	578062	5975043.1	187.8
23/11/2011 20:21	53.917875	-1.811497	578057.4	5975038.8	189
23/11/2011 20:22	53.917834	-1.81153	578055.3	5975034.2	190.1
23/11/2011 20:22	53.917823	-1.811612	578049.9	5975032.9	190.7
23/11/2011 20:22	53.917813	-1.811689	578044.9	5975031.7	191.3
23/11/2011 20:22	53.917813	-1.811808	578037.1	5975031.5	191.7
23/11/2011 20:22	53.91785	-1.811872	578032.8	5975035.6	191.2
23/11/2011 20:22	53.917868	-1.81195	578027.6	5975037.5	191.1
23/11/2011 20:22	53.917898	-1.812014	578023.4	5975040.8	190.7
23/11/2011 20:23	53.917925	-1.812131	578015.6	5975043.6	190.5
23/11/2011 20:23	53.91794	-1.812206	578010.7	5975045.2	190.4
23/11/2011 20:23	53.917964	-1.812283	578005.6	5975047.8	190.2
23/11/2011 20:23	53.917972	-1.81238	577999.2	5975048.6	190.4
23/11/2011 20:23	53.918005	-1.812432	577995.7	5975052.2	189.8
23/11/2011 20:24	53.918045	-1.812483	577992.3	5975056.6	189.2
23/11/2011 20:24	53.918066	-1.812552	577987.7	5975058.9	188.8
23/11/2011 20:24	53.918055	-1.812662	577980.5	5975057.5	189
23/11/2011 20:24	53.918074	-1.812746	577975	5975059.5	188.6
23/11/2011 20:24	53.918074	-1.812845	577968.5	5975059.4	188.6
23/11/2011 20:25	53.918057	-1.812939	577962.3	5975057.4	189
23/11/2011 20:26	53.918061	-1.813087	577952.6	5975057.7	188.9
23/11/2011 20:26	53.918066	-1.813166	577947.4	5975058.2	188.7
23/11/2011 20:26	53.918079	-1.81326	577941.2	5975059.5	188.4
23/11/2011 20:26	53.918088	-1.813335	577936.3	5975060.5	188.2
23/11/2011 20:27	53.918135	-1.813353	577935	5975065.7	187
23/11/2011 20:27	53.918158	-1.813272	577940.3	5975068.3	186.4
23/11/2011 20:27	53.918209	-1.813277	577939.9	5975074	185.2
23/11/2011 20:27	53.918267	-1.813278	577939.7	5975080.4	183.7
23/11/2011 20:28	53.918233	-1.813205	577944.5	5975076.7	184.6
23/11/2011 20:28	53.918229	-1.813128	577949.6	5975076.4	184.8
23/11/2011 20:29	53.918204	-1.813063	577953.9	5975073.7	185.4
23/11/2011 20:29	53.918166	-1.813012	577957.3	5975069.5	186.4
23/11/2011 20:29	53.91815	-1.812939	577962.2	5975067.8	186.8
23/11/2011 20:29	53.918108	-1.812985	577959.2	5975063.1	187.8
23/11/2011 20:30	53.918074	-1.813036	577955.9	5975059.2	188.6
23/11/2011 20:30	53.918062	-1.812926	577963.2	5975058	188.8
23/11/2011 20:31	53.918037	-1.812846	577968.5	5975055.3	189.4
23/11/2011 20:31	53.91801	-1.812767	577973.7	5975052.4	190
23/11/2011 20:32	53.918057	-1.812785	577972.4	5975057.6	189
23/11/2011 20:32	53.918064	-1.812862	577967.4	5975058.3	188.8
23/11/2011 20:32	53.918066	-1.812951	577961.5	5975058.4	188.8
23/11/2011 20:32	53.918026	-1.813028	577956.5	5975053.9	189.7
23/11/2011 20:32	53.917992	-1.813081	577953.1	5975050.1	190.5
23/11/2011 20:32	53.918027	-1.813133	577949.7	5975053.9	189.7
23/11/2011 20:33	53.918031	-1.813214	577944.3	5975054.2	189.6
23/11/2011 20:33	53.917991	-1.813264	577941.1	5975049.7	190.6
23/11/2011 20:33	53.917945	-1.813272	577940.7	5975044.6	191.8
23/11/2011 20:33	53.918013	-1.813252	577941.9	5975052.2	190.1
23/11/2011 20:33	53.917973	-1.813289	577939.5	5975047.7	191.1
23/11/2011 20:33	53.917928	-1.813322	577937.4	5975042.7	192.2
23/11/2011 20:34	53.917909	-1.813396	577932.6	5975040.5	192.6
23/11/2011 20:34	53.917962	-1.813399	577932.3	5975046.4	191.3
23/11/2011 20:34	53.918009	-1.813406	577931.8	5975051.6	190.1
23/11/2011 20:34	53.918064	-1.813429	577930.1	5975057.7	188.6
23/11/2011 20:35	53.918031	-1.81351	577924.9	5975053.9	189.3
23/11/2011 20:35	53.918061	-1.813442	577929.3	5975057.3	188.7
23/11/2011 20:35	53.918107	-1.813427	577930.2	5975062.5	187.5
23/11/2011 20:35	53.918143	-1.813486	577926.3	5975066.4	186.5
23/11/2011 20:35	53.918162	-1.813555	577921.7	5975068.4	185.9
23/11/2011 20:35	53.918196	-1.813622	577917.2	5975072.2	184.9
23/11/2011 20:36	53.91822	-1.81369	577912.7	5975074.8	184.1
23/11/2011 20:36	53.918227	-1.81377	577907.4	5975075.4	183.8
23/11/2011 20:37	53.91825	-1.813844	577902.5	5975077.9	183
23/11/2011 20:37	53.918259	-1.813935	577896.5	5975078.8	182.6
23/11/2011 20:37	53.918296	-1.813885	577899.8	5975083	181.7
23/11/2011 20:37	53.918331	-1.813828	577903.4	5975086.9	180.9
23/11/2011 20:37	53.918369	-1.81378	577906.5	5975091.2	180.2
23/11/2011 20:37	53.918433	-1.813744	577908.8	5975098.4	179
23/11/2011 20:37	53.918482	-1.813696	577911.8	5975103.9	178.1
23/11/2011 20:38	53.918533	-1.813678	577912.9	5975109.6	177.1
23/11/2011 20:38	53.918588	-1.813677	577912.9	5975115.7	176
23/11/2011 20:38	53.918627	-1.813638	577915.4	5975120.1	175.3
23/11/2011 20:38	53.918679	-1.813605	577917.4	5975125.9	174.3
23/11/2011 20:38	53.918751	-1.81356	577920.3	5975134	172.9
23/11/2011 20:38	53.918859	-1.813549	577920.8	5975146	170.8
23/11/2011 20:38	53.918905	-1.81355	577920.6	5975151.1	169.8
23/11/2011 20:38	53.918951	-1.813548	577920.7	5975156.2	168.9
23/11/2011 20:38	53.918963	-1.813633	577915.1	5975157.5	168.4
23/11/2011 20:38	53.918964	-1.813743	577907.8	5975157.5	168.2
23/11/2011 20:38	53.918983	-1.813845	577901.1	5975159.5	167.5
23/11/2011 20:38	53.918962	-1.81404	577888.3	5975156.9	167.5
23/11/2011 20:39	53.918949	-1.814128	577882.6	5975155.4	167.5
23/11/2011 20:39	53.918951	-1.814207	577877.4	5975155.5	167.4
23/11/2011 20:39	53.918987	-1.814257	577874	5975159.5	166.6
23/11/2011 20:39	53.919029	-1.814324	577869.6	5975164.1	165.8
23/11/2011 20:39	53.919064	-1.814377	577866	5975167.9	165.1
23/11/2011 20:39	53.91909	-1.814508	577857.4	5975170.6	164.5
23/11/2011 20:39	53.91911	-1.814587	577852.1	5975172.8	164.1
23/11/2011 20:39	53.919062	-1.814682	577846	5975167.3	165.1
23/11/2011 20:39	53.919024	-1.814743	577842.1	5975163	165.8
23/11/2011 20:40	53.918966	-1.814757	577841.2	5975156.6	166.9
23/11/2011 20:40	53.918916	-1.814728	577843.2	5975151	167.9
23/11/2011 20:40	53.918801	-1.814758	577841.5	5975138.2	170.1
23/11/2011 20:40	53.918767	-1.814858	577835	5975134.3	170.8
23/11/2011 20:40	53.918772	-1.814937	577829.8	5975134.8	170.6
23/11/2011 20:40	53.918803	-1.815016	577824.5	5975138.2	170
23/11/2011 20:40	53.918789	-1.815289	577806.6	5975136.3	170.4
23/11/2011 20:40	53.918768	-1.815371	577801.3	5975133.9	170.9
23/11/2011 20:40	53.918756	-1.815461	577795.4	5975132.4	171.2
23/11/2011 20:40	53.918753	-1.815552	577789.4	5975132	171.3
23/11/2011 20:40	53.918757	-1.815635	577784	5975132.4	171.2
23/11/2011 20:40	53.918753	-1.815738	577777.2	5975131.8	171.4
23/11/2011 20:40	53.918764	-1.815825	577771.5	5975132.9	171.2
23/11/2011 20:40	53.918781	-1.815903	577766.3	5975134.7	171
23/11/2011 20:40	53.918798	-1.815977	577761.4	5975136.5	170.8
23/11/2011 20:40	53.918831	-1.81609	577754	5975140.1	170.3
23/11/2011 20:40	53.918859	-1.81616	577749.3	5975143.1	169.8
23/11/2011 20:40	53.91888	-1.816234	577744.4	5975145.4	169.5
23/11/2011 20:40	53.918902	-1.816335	577737.7	5975147.7	169.2
23/11/2011 20:40	53.918924	-1.816438	577730.9	5975150.1	168.9
23/11/2011 20:40	53.918942	-1.816562	577722.8	5975151.9	168.7
23/11/2011 20:41	53.918957	-1.816661	577716.2	5975153.5	168.5
23/11/2011 20:41	53.918968	-1.816755	577710	5975154.6	168.4
23/11/2011 20:41	53.918985	-1.816837	577704.6	5975156.4	168.2
23/11/2011 20:41	53.91899	-1.816948	577697.3	5975156.8	168.2
23/11/2011 20:41	53.919046	-1.817276	577675.7	5975162.7	167.4
23/11/2011 20:41	53.91908	-1.817369	577669.5	5975166.4	166.8
23/11/2011 20:42	53.919121	-1.817463	577663.3	5975170.8	166
23/11/2011 20:42	53.919162	-1.817535	577658.4	5975175.3	165.1
23/11/2011 20:42	53.919188	-1.817624	577652.6	5975178.1	164.8
23/11/2011 20:42	53.919202	-1.817729	577645.6	5975179.6	164.8
23/11/2011 20:42	53.919221	-1.817829	577639	5975181.6	164.6
23/11/2011 20:42	53.919351	-1.818106	577620.6	5975195.7	163.1
23/11/2011 20:42	53.919402	-1.818189	577615.1	5975201.3	162.4
23/11/2011 20:42	53.919453	-1.818261	577610.2	5975206.9	161.8
23/11/2011 20:42	53.919512	-1.818328	577605.7	5975213.4	161
23/11/2011 20:42	53.919568	-1.818398	577601	5975219.6	160.2
23/11/2011 20:42	53.919608	-1.818467	577596.4	5975223.9	159.6
23/11/2011 20:42	53.919636	-1.818545	577591.2	5975227	159.1
23/11/2011 20:42	53.919676	-1.818797	577574.6	5975231.1	158.3
23/11/2011 20:42	53.919688	-1.8189	577567.8	5975232.4	158.1
23/11/2011 20:42	53.919704	-1.819009	577560.6	5975234	157.7
23/11/2011 20:42	53.919728	-1.819109	577554	5975236.6	157.3
23/11/2011 20:42	53.919758	-1.819217	577546.9	5975239.8	156.8
23/11/2011 20:42	53.91981	-1.819403	577534.6	5975245.4	156.1
23/11/2011 20:42	53.919831	-1.819501	577528.1	5975247.6	155.9
23/11/2011 20:42	53.91985	-1.819601	577521.5	5975249.6	155.7
23/11/2011 20:42	53.919871	-1.8197	577515	5975251.8	155.5
23/11/2011 20:42	53.919936	-1.819948	577498.5	5975258.8	154.8
23/11/2011 20:42	53.919962	-1.820034	577492.9	5975261.6	154.5
23/11/2011 20:43	53.920047	-1.820302	577475.1	5975270.8	153.4
23/11/2011 20:43	53.920066	-1.820392	577469.1	5975272.8	153.1
23/11/2011 20:43	53.920085	-1.820465	577464.3	5975274.8	152.8
23/11/2011 20:43	53.920073	-1.820388	577469.4	5975273.6	153
23/11/2011 20:43	53.920065	-1.820487	577462.9	5975272.6	153.1
23/11/2011 20:43	53.920061	-1.820576	577457.1	5975272	153.1
23/11/2011 20:43	53.920043	-1.82068	577450.3	5975269.9	153.4
23/11/2011 20:43	53.920027	-1.820783	577443.5	5975268	153.6
23/11/2011 20:43	53.920012	-1.820885	577436.9	5975266.2	153.6
23/11/2011 20:43	53.919985	-1.820985	577430.4	5975263.1	153.4
23/11/2011 20:43	53.919971	-1.82106	577425.5	5975261.5	153.2
23/11/2011 20:43	53.919946	-1.821167	577418.5	5975258.6	153
